Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
67,1,1,17,NaN,NaN,1,NaN,5.492777e-01,NaN,1,0,1,1
67,2,1,87,NaN,NaN,2,NaN,2.242656e-01,NaN,2,0,2,1
67,3,1,131,NaN,NaN,1,NaN,5.535881e-01,NaN,1,0,3,1
67,4,1,52,NaN,NaN,1,NaN,8.447218e-01,NaN,0,0,2,1
67,5,1,72,NaN,NaN,1,NaN,6.090845e-01,NaN,0,0,2,1
67,6,1,94,NaN,NaN,1,NaN,1.431993e-01,NaN,0,1,2,1
67,7,1,107,NaN,NaN,1,NaN,9.765677e-01,NaN,1,0,3,1
67,8,1,115,NaN,NaN,1,NaN,5.194946e-01,NaN,0,0,3,1
67,9,1,6,NaN,NaN,1,NaN,2.935151e-01,NaN,0,0,1,1
67,10,1,109,NaN,NaN,1,NaN,5.141865e-01,NaN,0,0,3,1
67,11,1,124,NaN,NaN,1,NaN,2.139070e-01,NaN,2,0,3,1
67,12,1,89,NaN,NaN,1,NaN,8.718182e-01,NaN,2,0,2,1
67,13,1,36,NaN,NaN,1,NaN,2.559090e+00,NaN,0,0,1,1
67,14,1,113,NaN,NaN,1,NaN,2.976094e-01,NaN,1,0,3,1
67,15,1,122,NaN,NaN,1,NaN,3.566974e-01,NaN,1,1,3,1
67,16,1,15,NaN,NaN,1,NaN,1.527095e+00,NaN,0,0,1,1
67,17,1,124,NaN,NaN,1,NaN,1.158072e+00,NaN,0,0,3,1
67,18,1,45,NaN,NaN,1,NaN,3.291494e+00,NaN,2,0,1,1
67,19,1,55,NaN,NaN,1,NaN,1.172013e+00,NaN,1,0,2,1
67,20,1,10,NaN,NaN,2,NaN,5.053918e-01,NaN,0,0,1,1
67,21,1,105,NaN,NaN,1,NaN,6.527812e-01,NaN,2,0,3,1
67,22,1,51,NaN,NaN,1,NaN,1.233843e+00,NaN,0,0,2,1
67,23,1,133,NaN,NaN,1,NaN,1.214584e+00,NaN,2,0,3,1
67,24,1,135,NaN,NaN,1,NaN,2.383507e-01,NaN,0,0,3,1
67,25,1,25,NaN,NaN,1,NaN,8.545228e-01,NaN,1,0,1,1
67,26,1,113,NaN,NaN,1,NaN,4.376937e-01,NaN,0,0,3,1
67,27,1,46,NaN,NaN,1,NaN,2.703476e-01,NaN,0,0,1,1
67,28,1,42,NaN,NaN,1,NaN,9.305945e-01,NaN,2,1,1,1
