64,Trial,Cond,Block,ImageFiles,Labels,Cues
64,1,1,1,O_Lure_55.bmp,Binoculars,NaN
64,2,1,1,S_Lure_139.bmp,Sydney Opera,NaN
64,3,1,1,F_Lure_26.bmp,Madonna,NaN
64,4,1,1,S_Image_101.bmp,Atomium,NaN
64,5,1,1,F_Lure_42.bmp,Scarlett Johansson,NaN
64,6,1,1,S_Image_110.bmp,Forbidden City,NaN
64,7,1,1,S_Lure_122.bmp,Mont Saint Michel,NaN
64,8,1,1,F_Lure_40.bmp,Robert De Niro,NaN
64,9,1,1,F_Lure_30.bmp,Meryl Streep,NaN
64,10,1,1,F_Lure_46.bmp,Wayne Rooney,NaN
64,11,1,1,S_Lure_104.bmp,Brandenburg Gate,NaN
64,12,1,1,O_Lure_65.bmp,GrandPiano,NaN
64,13,1,1,O_Lure_76.bmp,Pillows,NaN
64,14,1,1,O_Image_68.bmp,Hat,NaN
64,15,1,1,S_Image_124.bmp,Mount Fuji,NaN
64,16,1,1,O_Image_83.bmp,Shoe,NaN
64,17,1,1,S_Image_105.bmp,Chichen Itza,NaN
64,18,1,1,F_Image_41.bmp,Rod Steward,NaN
64,19,1,1,O_Image_70.bmp,Key,NaN
64,20,1,1,S_Image_131.bmp,Rapa Nui,NaN
64,21,1,1,F_Image_1.bmp,Albert Einstein,NaN
64,22,1,1,F_Lure_45.bmp,Tony Blair,NaN
64,23,1,1,F_Image_9.bmp,Charlie Chaplin,NaN
64,24,1,1,O_Lure_77.bmp,Radio,NaN
64,25,1,1,O_Image_62.bmp,FryingPan,NaN
64,26,1,1,S_Lure_127.bmp,Niagara Falls,NaN
64,27,1,1,S_Image_111.bmp,Gizeh Pyramids,NaN
64,28,1,1,F_Lure_22.bmp,Judi Dench,NaN
64,29,1,1,S_Lure_140.bmp,Taj Mahal,NaN
64,30,1,1,S_Lure_97.bmp,Akropolis,NaN
64,31,1,1,O_Image_69.bmp,Headphones,NaN
64,32,1,1,S_Image_117.bmp,Kings College,NaN
64,33,1,1,F_Lure_47.bmp,Whoopi Goldberg,NaN
64,34,1,1,F_Lure_18.bmp,Jack Nicholson,NaN
64,35,1,1,O_Lure_68.bmp,Hat,NaN
64,36,1,1,S_Lure_110.bmp,Forbidden City,NaN
64,37,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
64,38,1,1,S_Image_98.bmp,Alcatraz,NaN
64,39,1,1,S_Image_97.bmp,Akropolis,NaN
64,40,1,1,F_Lure_14.bmp,Elvis Presley,NaN
64,41,1,1,F_Lure_3.bmp,Angela Merkel,NaN
64,42,1,1,S_Lure_101.bmp,Atomium,NaN
64,43,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
64,44,1,1,F_Lure_6.bmp,Brad Pitt,NaN
64,45,1,1,O_Image_58.bmp,Canoe,NaN
64,46,1,1,F_Image_30.bmp,Meryl Streep,NaN
64,47,1,1,F_Image_35.bmp,Nikola Sarkozy,NaN
64,48,1,1,S_Image_116.bmp,Hollywood Sign,NaN
64,49,1,1,F_Lure_16.bmp,George Bush,NaN
64,50,1,1,S_Image_100.bmp,Angkor Wat,NaN
64,51,1,1,F_Image_23.bmp,Julia Roberts,NaN
64,52,1,1,F_Image_4.bmp,Barack Obama,NaN
64,53,1,1,O_Lure_83.bmp,Shoe,NaN
64,54,1,1,S_Lure_99.bmp,Alhambra,NaN
64,55,1,1,O_Lure_71.bmp,Ladder,NaN
64,56,1,1,S_Image_141.bmp,Time Square,NaN
64,57,1,1,S_Image_118.bmp,Leaning Tower,NaN
64,58,1,1,S_Image_142.bmp,Tower Bridge,NaN
64,59,1,1,F_Image_48.bmp,Will Smith,NaN
64,60,1,1,O_Lure_86.bmp,Soother,NaN
64,61,1,1,S_Image_99.bmp,Alhambra,NaN
64,62,1,1,O_Image_71.bmp,Ladder,NaN
64,63,1,1,O_Image_50.bmp,Barbecue,NaN
64,64,1,1,F_Image_10.bmp,Dalai Lama,NaN
64,65,1,1,O_Lure_52.bmp,Bed,NaN
64,66,1,1,F_Image_22.bmp,Judi Dench,NaN
64,67,1,1,F_Lure_28.bmp,Margaret Thatcher,NaN
64,68,1,1,S_Lure_143.bmp,Versailles,NaN
64,69,1,1,O_Image_57.bmp,Brush,NaN
64,70,1,1,S_Lure_133.bmp,Rialto Bridge,NaN
64,71,1,1,S_Lure_134.bmp,Sagrada Familia,NaN
64,72,1,1,S_Lure_131.bmp,Rapa Nui,NaN
64,73,1,1,F_Lure_35.bmp,Nikola Sarkozy,NaN
64,74,1,1,O_Image_54.bmp,Bicycle,NaN
64,75,1,1,S_Lure_113.bmp,Grand Canyon,NaN
64,76,1,1,S_Lure_128.bmp,Notre Dame,NaN
64,77,1,1,O_Lure_51.bmp,Basket,NaN
64,78,1,1,S_Lure_119.bmp,Louvre,NaN
64,79,1,1,O_Image_65.bmp,GrandPiano,NaN
64,80,1,1,F_Lure_15.bmp,Fidel Castro,NaN
64,81,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
64,82,1,1,S_Image_128.bmp,Notre Dame,NaN
64,83,1,1,F_Lure_44.bmp,Tom Hanks,NaN
