62,Trial,Cond,Block,ImageFiles,Labels,Cues
62,1,1,1,F_Lure_27.bmp,Mahadma Gandhi,NaN
62,2,1,1,S_Image_108.bmp,Dover Cliffs,NaN
62,3,1,1,S_Lure_114.bmp,Great Wall,NaN
62,4,1,1,F_Lure_21.bmp,John Lennon,NaN
62,5,1,1,S_Lure_136.bmp,Sistine Chapel,NaN
62,6,1,1,F_Lure_46.bmp,Wayne Rooney,NaN
62,7,1,1,S_Lure_120.bmp,Machu Picchu,NaN
62,8,1,1,O_Lure_64.bmp,Goggles,NaN
62,9,1,1,S_Image_122.bmp,Mont Saint Michel,NaN
62,10,1,1,F_Image_6.bmp,Brad Pitt,NaN
62,11,1,1,O_Image_52.bmp,Bed,NaN
62,12,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
62,13,1,1,O_Image_62.bmp,FryingPan,NaN
62,14,1,1,O_Image_65.bmp,GrandPiano,NaN
62,15,1,1,F_Lure_42.bmp,Scarlett Johansson,NaN
62,16,1,1,F_Image_16.bmp,George Bush,NaN
62,17,1,1,F_Lure_33.bmp,Mother Teresa,NaN
62,18,1,1,O_Image_70.bmp,Key,NaN
62,19,1,1,F_Image_7.bmp,Britney Spears,NaN
62,20,1,1,F_Image_36.bmp,Penelope Cruz,NaN
62,21,1,1,S_Image_97.bmp,Akropolis,NaN
62,22,1,1,F_Image_1.bmp,Albert Einstein,NaN
62,23,1,1,S_Lure_127.bmp,Niagara Falls,NaN
62,24,1,1,F_Image_8.bmp,Cameron Diaz,NaN
62,25,1,1,S_Lure_111.bmp,Gizeh Pyramids,NaN
62,26,1,1,F_Lure_45.bmp,Tony Blair,NaN
62,27,1,1,O_Image_88.bmp,Suitcase,NaN
62,28,1,1,O_Lure_69.bmp,Headphones,NaN
62,29,1,1,S_Image_104.bmp,Brandenburg Gate,NaN
62,30,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
62,31,1,1,O_Lure_92.bmp,Trophy,NaN
62,32,1,1,S_Lure_138.bmp,Stonehenge,NaN
62,33,1,1,O_Lure_75.bmp,Necklace,NaN
62,34,1,1,O_Image_91.bmp,Torch,NaN
62,35,1,1,F_Lure_29.bmp,Marilyn Monroe,NaN
62,36,1,1,F_Lure_17.bmp,George Clooney,NaN
62,37,1,1,F_Lure_40.bmp,Robert De Niro,NaN
62,38,1,1,F_Image_24.bmp,Keanu Reeves,NaN
62,39,1,1,S_Lure_124.bmp,Mount Fuji,NaN
62,40,1,1,O_Lure_81.bmp,Scale,NaN
62,41,1,1,F_Image_10.bmp,Dalai Lama,NaN
62,42,1,1,S_Image_128.bmp,Notre Dame,NaN
62,43,1,1,O_Image_83.bmp,Shoe,NaN
62,44,1,1,O_Image_78.bmp,Razor,NaN
62,45,1,1,S_Image_117.bmp,Kings College,NaN
62,46,1,1,S_Lure_141.bmp,Time Square,NaN
62,47,1,1,S_Lure_104.bmp,Brandenburg Gate,NaN
62,48,1,1,O_Lure_78.bmp,Razor,NaN
62,49,1,1,F_Lure_39.bmp,Robbie Williams,NaN
