Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
66,1,1,101,NaN,NaN,1,NaN,4.014433e-01,NaN,0,1,3,1
66,2,1,62,NaN,NaN,1,NaN,1.601601e+00,NaN,2,1,2,1
66,3,1,97,NaN,NaN,1,NaN,1.591929e+00,NaN,2,1,3,1
66,4,1,22,NaN,NaN,1,NaN,1.651534e+00,NaN,0,0,1,1
66,5,1,1,NaN,NaN,1,NaN,6.397791e+00,NaN,1,0,1,1
66,6,1,70,NaN,NaN,1,NaN,4.372028e-01,NaN,0,1,2,1
66,7,1,7,NaN,NaN,1,NaN,2.999269e+00,NaN,2,0,1,1
66,8,1,21,NaN,NaN,1,NaN,4.522880e-01,NaN,0,1,1,1
66,9,1,44,NaN,NaN,1,NaN,9.957913e-01,NaN,0,1,1,1
66,10,1,37,NaN,NaN,1,NaN,2.548840e-01,NaN,1,1,1,1
66,11,1,49,NaN,NaN,2,NaN,5.596059e-01,NaN,0,0,2,1
66,12,1,83,NaN,NaN,1,NaN,2.063470e+00,NaN,0,1,2,1
66,13,1,82,NaN,NaN,1,NaN,4.098097e-01,NaN,1,0,2,1
66,14,1,139,NaN,NaN,1,NaN,1.609600e+00,NaN,0,0,3,1
66,15,1,14,NaN,NaN,1,NaN,2.590287e+00,NaN,0,0,1,1
66,16,1,129,NaN,NaN,1,NaN,1.659011e+00,NaN,1,0,3,1
66,17,1,111,NaN,NaN,1,NaN,9.554701e-01,NaN,0,0,3,1
66,18,1,144,NaN,NaN,1,NaN,6.266987e-01,NaN,0,0,3,1
66,19,1,109,NaN,NaN,1,NaN,1.888495e+00,NaN,1,1,3,1
66,20,1,55,NaN,NaN,1,NaN,8.948593e-01,NaN,1,0,2,1
66,21,1,71,NaN,NaN,1,NaN,1.064839e+00,NaN,0,0,2,1
66,22,1,116,NaN,NaN,1,NaN,3.047007e+00,NaN,2,0,3,1
66,23,1,87,NaN,NaN,1,NaN,8.353216e-01,NaN,1,0,2,1
66,24,1,115,NaN,NaN,2,NaN,2.435141e+00,NaN,1,0,3,1
66,25,1,121,NaN,NaN,1,NaN,3.023647e-01,NaN,2,1,3,1
66,26,1,30,NaN,NaN,1,NaN,5.389869e+00,NaN,0,0,1,1
66,27,1,106,NaN,NaN,1,NaN,1.228890e+00,NaN,0,1,3,1
66,28,1,90,NaN,NaN,1,NaN,7.736044e-01,NaN,0,1,2,1
66,29,1,126,NaN,NaN,1,NaN,9.422777e-01,NaN,1,0,3,1
66,30,1,81,NaN,NaN,1,NaN,7.608532e-01,NaN,2,0,2,1
66,31,1,129,NaN,NaN,1,NaN,1.338957e+00,NaN,0,0,3,1
66,32,1,23,NaN,NaN,1,NaN,9.075920e-01,NaN,2,0,1,1
66,33,1,38,NaN,NaN,1,NaN,1.366500e+00,NaN,0,0,1,1
66,34,1,64,NaN,NaN,1,NaN,1.233367e+00,NaN,0,0,2,1
66,35,1,87,NaN,NaN,1,NaN,5.620867e-01,NaN,0,0,2,1
66,36,1,75,NaN,NaN,2,NaN,1.316126e+00,NaN,2,0,2,1
66,37,1,58,NaN,NaN,1,NaN,5.224888e-01,NaN,2,0,2,1
66,38,1,131,NaN,NaN,1,NaN,4.482895e-01,NaN,0,0,3,1
66,39,1,43,NaN,NaN,1,NaN,2.012184e-01,NaN,2,0,1,1
66,40,1,74,NaN,NaN,1,NaN,1.836119e-01,NaN,0,0,2,1
66,41,1,138,NaN,NaN,1,NaN,6.144214e-01,NaN,2,1,3,1
66,42,1,56,NaN,NaN,1,NaN,1.586973e+00,NaN,0,1,2,1
66,43,1,67,NaN,NaN,1,NaN,7.676398e-01,NaN,2,0,2,1
66,44,1,56,NaN,NaN,1,NaN,2.324129e-01,NaN,2,1,2,1
66,45,1,127,NaN,NaN,2,NaN,4.985723e-01,NaN,0,1,3,1
66,46,1,32,NaN,NaN,1,NaN,2.727393e-01,NaN,0,1,1,1
66,47,1,100,NaN,NaN,1,NaN,7.603075e+00,NaN,0,0,3,1
66,48,1,108,NaN,NaN,1,NaN,1.107897e+00,NaN,2,0,3,1
66,49,1,102,NaN,NaN,1,NaN,6.812018e-01,NaN,0,0,3,1
66,50,1,43,NaN,NaN,1,NaN,2.279794e+00,NaN,0,0,1,1
